index,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
243,5,0,0,5,2,where's the third one cm chinese communist,where s the third one cm chinese communist
244,5,0,0,5,2,I'm hated by all of the people on this planet but they don't have enough giant death robots to stop me so haha,i m hated by all of the people on this planet but they don t have enough giant death robots to stop me so haha
245,5,0,0,5,2,we'll hit next turn pretty pissed off vatican's probably gonna be my first victim,we ll hit next turn pretty pissed off vatican s probably gonna be my first victim
246,5,0,0,5,2,wow look at all that damage absolutely massive,wow look at all that damage absolutely massive
247,5,0,0,5,2,Wow in the same year I also erased England from history two years later,wow in the same year i also erased england from history two years later
248,5,0,0,5,2,we can use venice to attack china,we can use venice to attack china
249,5,0,0,5,2,oh Jesus Christ that was horrible that was a [ __ ] massacre all right,oh jesus christ that was horrible that was a massacre all right
250,5,0,0,5,2,kill one of my warriors which kind of sucks but we should be in a better position this time,kill one of my warriors which kind of sucks but we should be in a better position this time
251,5,0,0,5,2,okay i think this guy's dead,okay i think this guy s dead
252,5,0,0,5,2,what all right I killed a Bob man traditional Venetian yeah name yeah,what all right i killed a bob man traditional venetian yeah name yeah
253,5,0,0,5,2,we'll keep moving down south we'll take attack that encampment,we ll keep moving down south we ll take attack that encampment
254,5,0,0,5,2,kill them I swear to God you ungrateful fools I worked so hard for this country,kill them i swear to god you ungrateful fools i worked so hard for this country
255,5,0,0,5,2,we're probably gonna see a lot of deaths here it just it's just way too crowded,we re probably gonna see a lot of deaths here it just it s just way too crowded
256,5,0,0,5,2,you're already getting rebellion pressure now you're gonna grow pretty quickly but that is interesting oh that's rude now i don't think i can kill you,you re already getting rebellion pressure now you re gonna grow pretty quickly but that is interesting oh that s rude now i don t think i can kill you
257,5,0,0,5,2,i nuked you to the hardest and I'm sorry for that,i nuked you to the hardest and i m sorry for that
258,5,0,0,5,2,I don't want to piss off people of Islam actually it's lamb scary,i don t want to piss off people of islam actually it s lamb scary
259,5,0,0,5,2,these guys will decide to attack me,these guys will decide to attack me
260,5,0,0,5,2,he decided to attack the archer which he wasn't gonna kill nice,he decided to attack the archer which he wasn t gonna kill nice
261,5,0,0,5,2,I bet a lot of people are attacking China right now,i bet a lot of people are attacking china right now
262,5,0,0,5,2,well that's awkward that is not the settling expected to see but Rome has gone into Africa,well that s awkward that is not the settling expected to see but rome has gone into africa
263,5,0,0,5,2,Raiders coming in and launching their nuclear warheads at our city,raiders coming in and launching their nuclear warheads at our city
264,5,0,0,5,2,they're now attacking Korea not a bad idea because we saw China's dealing with a lot down here,they re now attacking korea not a bad idea because we saw china s dealing with a lot down here
265,5,0,0,5,2,Wow Hinduism is kind of crazy in Asia,wow hinduism is kind of crazy in asia
266,5,0,0,5,2,let's move in there i will continue attacking ,let s move in there i will continue attacking
267,5,0,0,5,2,now I get to watch daily being burned down to ashes by a million blood hungry Aztecs,now i get to watch daily being burned down to ashes by a million blood hungry aztecs
268,5,0,0,5,2,all right you're trashing me,all right you re trashing me
269,5,0,0,5,2,80 gold to prevent from attacking spend gold to encourage the clan to attack nearby civilization ,80 gold to prevent from attacking spend gold to encourage the clan to attack nearby civilization
270,5,0,0,5,2,all the boosts we're getting and now we can begin our attack,all the boosts we re getting and now we can begin our attack
271,5,0,0,5,2,millions of people are now being oppressed by foreign power,millions of people are now being oppressed by foreign power
272,5,0,0,5,2,"Now again, probably best thing for black would be the castle here but he plays a Bishop to b6",now again probably best thing for black would be the castle here but he plays a bishop to b6
273,5,0,0,5,2,"In the Calabrese Counter Gambit, White wants to quickly develop its light-squared bishop and dominate the board against Black",in the calabrese counter gambit white wants to quickly develop its light squared bishop and dominate the board against black
274,5,0,0,5,2,knight and Queen are both attacking it,knight and queen are both attacking it
275,5,0,0,5,2,Instead they often playing this fun killing move Knight f6,instead they often playing this fun killing move knight f6
276,5,0,0,5,2,getting the knight out of this attack ,getting the knight out of this attack
277,5,0,0,5,2,if white continues development,if white continues development
278,5,0,0,5,2, black is very happy so magnus just continues attacking with h5 now ,black is very happy so magnus just continues attacking with h5 now
279,5,0,0,5,2,even though white is better here tall considers that under under time pressure there is no way to play this position with white,even though white is better here tall considers that under under time pressure there is no way to play this position with white
280,5,0,0,5,2,94 attacks the queen and after the Queen moves,94 attacks the queen and after the queen moves
281,5,0,0,5,2,"In this state, white has a stronger and more desirable position than black",in this state white has a stronger and more desirable position than black
282,5,0,0,5,2,It is very hard to find the defensive move for black in this position,it is very hard to find the defensive move for black in this position
283,5,0,0,5,2,b4 to offer white more chances,b4 to offer white more chances
284,5,0,0,5,2,feeling oh my god what how is that a draw by repetition oh my god look who came in this room,feeling oh my god what how is that a draw by repetition oh my god look who came in this room
285,5,0,0,5,2,"Well, black does have to defend this and also he has to figure out a way how to castle so he plays Queen to f6 preparing knight to e7",well black does have to defend this and also he has to figure out a way how to castle so he plays queen to f6 preparing knight to e7
286,5,0,0,5,2,the Queen finally has to move it's best for blacks to just give up the night,the queen finally has to move it s best for blacks to just give up the night
287,5,0,0,5,2,white is improving his position by using a double attack on black,white is improving his position by using a double attack on black
288,5,0,0,5,2,it can you know take this long diagonal and attack the Queen side of black,it can you know take this long diagonal and attack the queen side of black
289,5,0,0,5,2,d5 black can't really go for any advantage with the d5 so he goes for tonight to seize the knight,d5 black can t really go for any advantage with the d5 so he goes for tonight to seize the knight
290,5,0,0,5,2,coming with the threat of f3 winning the Queen very unpleasant position for black on the other hand ,coming with the threat of f3 winning the queen very unpleasant position for black on the other hand
291,5,0,0,5,2,"At this current state, white is more likely to win this game than black ",at this current state white is more likely to win this game than black
292,5,0,0,5,2,Black #chess team obliterated by #DanishGambit after major swap-down leaves all blackâs remaining pieces on their original squares!!,black chess team obliterated by danishgambit after major swap down leaves all black s remaining pieces on their original squares
293,5,0,0,5,2,oh my god maxime tricked him holy crap oh my god here comes everyone yelling at dan,oh my god maxime tricked him holy crap oh my god here comes everyone yelling at dan
294,5,0,0,5,2,if black King will go to c6,if black king will go to c6
295,5,0,0,5,2, material is equal but White's pawn structure is somewhat shattered and the black would definitely have an advantage in this game,material is equal but white s pawn structure is somewhat shattered and the black would definitely have an advantage in this game
296,5,0,0,5,2,black's being a bit greedy which is quite interesting with that f file is quite interesting with that f file,black s being a bit greedy which is quite interesting with that f file is quite interesting with that f file
297,5,0,0,5,2,Almost all of Spassky's forces must defend the poor black pawn on d5,almost all of spassky s forces must defend the poor black pawn on d5
298,5,0,0,5,2,I wonder what white was planning against this move Queenie for Czech attacking the bishop,i wonder what white was planning against this move queenie for czech attacking the bishop
299,5,0,0,5,2,this will be much better for white but even if black doesn't want to go for this immediate a6 white doesn't have to go,this will be much better for white but even if black doesn t want to go for this immediate a6 white doesn t have to go
300,5,0,0,5,2,it would be just an excellent position for white,it would be just an excellent position for white
301,5,0,0,5,2,what we see on the board is that white is a pawn up and White's King is still safe while black King cannot say the same,what we see on the board is that white is a pawn up and white s king is still safe while black king cannot say the same
302,3,2,1,0,0,"""@Blackman38Tide: @WhaleLookyHere @HowdyDowdy11 queer"" gaywad",queer gaywad
303,3,3,0,0,0,"""@CB_Baby24: @white_thunduh alsarabsss"" hes a beaner smh you can tell hes a mexican",baby24 thunduh alsarabsss hes a beaner smh you can tell hes a mexican
304,3,3,0,0,0,"""@DevilGrimz: @VigxRArts you're fucking gay, blacklisted hoe"" Holding out for #TehGodClan anyway http://t.co/xUCcwoetmn",you re fucking gay blacklisted hoe holding out for tehgodclan anyway
305,3,3,0,0,0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers",lmfaoooo i hate black people this is why there s black people and niggers
306,3,2,1,0,0,"""@NoChillPaz: ""At least I'm not a nigger"" http://t.co/RGJa7CfoiT""

Lmfao",at least i m not a nigger lmfao
307,3,2,1,0,0,"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",whiteponyjr ariza is a snake and a coward but at least he isn t a cripple like your hero roach lmaoo
308,6,3,2,1,0,"""@RTNBA: Drakes new shoes that will be released by Nike/Jordan.... Yes, there's glitter on the shoes http://t.co/QCtPLxHEXM"" ....dudes a fag",drakes new shoes that will be released by nike jordan yes there s glitter on the shoes dudes a fag
309,3,2,1,0,0,"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",gerryshalloweenparty halloween was yesterday stupid nigger
310,3,2,1,0,0,"""@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes",is bored supposed to be cute you faggot sometimes
311,3,2,1,0,0,"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt",thunduh lassen cc the coach wants me i feel it youll get more my nig no doubt
312,3,2,1,0,0,"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!",jackies a retard blondeproblems at least i can make a grilled cheese
313,3,2,1,0,0,"""@jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa",stacey dash won 128166 baddest bitch evaaaa
314,3,2,1,0,0,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch.""",don t worry about the nigga you see worry about the nigga you don t see dat s da nigga fuckin yo bitch
315,3,3,0,0,0,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays",hey go look at that video of the man that found the kidnapped girls in ohio what a nigger shitmybosssays
316,3,2,1,0,0,"""Let's kill cracker babies!"". WTF did I just hear???????? WOW.",let s kill cracker babies wtf did i just hear wow
317,3,2,1,0,0,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",my grandma used to call me a porch monkey all the time come to think of it she did refer to a broken bottle as a nigger knife 128563
318,3,2,1,0,0,"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T",nah its you justmilz 128514 128514 128514 128514 yo i thought some1 photoshopped my face on that faggot smmfh i hate yall
319,3,3,0,0,0,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",our people now is the time for the aryan race 2 stand up and say no more before the mongerls turn the world into a ghetto slum 1488
320,3,2,1,0,0,"""These sour apple bitter bitches, I'm not fuckin wit em""",these sour apple bitter bitches i m not fuckin wit em
321,3,3,0,0,0,"""We hate niggers, we hate faggots and we hate spics""-kkk rally",we hate niggers we hate faggots and we hate spics kkk rally
322,3,2,1,0,0,"""We're out here, and we're queer!""
"" 2, 4, 6, hut! We like it in our butt!""",we re out here and we re queer 2 4 6 hut we like it in our butt
323,3,2,1,0,0,"""Who the fuck you callin jiggaboo, nigga?!""",who the fuck you callin jiggaboo nigga
324,3,3,0,0,0,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",why people think gay marriage is okay is beyond me sorry i don t want my future son seeing 2 fags walking down the street holding hands an
325,3,2,1,0,0,"""You ain't gunna do shit spear chucker""",you ain t gunna do shit spear chucker
326,3,2,1,0,0,"""You ol trout mouth ass bitch"" 
DEEEEAAAADD",you ol trout mouth ass bitch deeeeaaaadd
327,3,2,1,0,0,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""",ayo i even kill handicapped and crippled bitches look at my scalp real close and you ll see triple sixes
328,3,2,1,0,0,"""fuck you you pussy ass hater go suck a dick and die quick"" - Someone, to me, in Youtube comments. I think we'd be good friends.",fuck you you pussy ass hater go suck a dick and die quick someone to me in youtube comments i think we d be good friends
329,3,2,1,0,0,"""on my way to fuck your bitch in the name of The Lord"" - Mr. Race",on my way to fuck your bitch in the name of the lord mr race
330,3,2,1,0,0,"""poor whitey"" http://t.co/3UkKeyznz8",poor whitey
331,3,2,0,1,0,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding",azmonsoon lot of rain too bad it wasn t enough to wash away the teabagger racist white trash in the state tcot teaparty azflooding
332,3,3,0,0,0,#California is full of white trash,california is full of white trash
333,3,2,1,0,0,#California is full of white trash who moved from #Oklahoma,california is full of white trash who moved from oklahoma
334,3,2,0,1,0,#DTLA is trash because of non-Europeans are allowed to live there.,dtla is trash because of non europeans are allowed to live there
335,3,2,0,1,0,#Dutch farmers are white trash.,dutch farmers are white trash
336,3,3,0,0,0,#Dutch people who live outside of #NewYorkCity are all white trash.,dutch people who live outside of newyorkcity are all white trash
337,3,2,1,0,0,#Iowa is full of white trash,iowa is full of white trash
338,3,2,1,0,0,#JesusChrist was STRAIGHT&gt; That's why the #faggots killed him. #PERIOD #SonOfGod&gt;,jesuschrist was straight gt that s why the faggots killed him period sonofgod gt
339,3,3,0,0,0,#Minnesota is full of white trash,minnesota is full of white trash
340,3,2,1,0,0,#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies,reasonswecantbetogether if u was talkin to my nig or smashed da homies
341,3,2,1,0,0,"#RebelScience ......is using an ACTUAL WOMAN as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome",rebelscience is using an actual woman as a genetic engineering lab for all natural clones or something faggot rome
342,3,2,1,0,0,"#SlightlyAdjusted RT @CapoToHeaven Alls niggers wanna do is fuck, tweet, and drink pineapple soda all day",slightlyadjusted rt alls niggers wanna do is fuck tweet and drink pineapple soda all day
343,3,2,1,0,0,#SomethingIGetAlot Are you... asian? black? Hawaiian? gay? retarded? drunk?,somethingigetalot are you asian black hawaiian gay retarded drunk
344,3,3,0,0,0,#SouthCarolina is full of white trash,southcarolina is full of white trash
345,3,2,1,0,0,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes,thingsiwillteachmychild how to play deez niggas n bitches dat be snakes
346,3,2,1,0,0,"#TrayvonMartin referred to Zimmerman as a ""creepy ass cracker"". Racist thug.",trayvonmartin referred to zimmerman as a creepy ass cracker racist thug
347,3,2,1,0,0,"#TweetLikePontiacHolmes&#160;
I do the Pontiac sprinkler...

Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga",tweetlikepontiacholmes 160 i do the pontiac sprinkler nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga
348,3,3,0,0,0,"#VinitaHegwood can get a job at the naacp. Or as The AG. I hear they like ""diversity and tolerance"". As long as you ain't a cracker #tcot",vinitahegwood can get a job at the naacp or as the ag i hear they like diversity and tolerance as long as you ain t a cracker tcot
349,3,2,1,0,0,#Virginia is full of white trash.,virginia is full of white trash
350,3,2,1,0,0,#WestVirginia is full of white trash.,westvirginia is full of white trash
351,3,2,0,1,0,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;",faggots are merely a scientific indicator that something is wrong gt do not celebrate as unique indiviuals for they are cancer gt
352,3,3,0,0,0,#firefighter is a job for white trash,firefighter is a job for white trash
353,3,2,0,1,0,#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG,milesthompson goauche wetback ca
354,3,2,1,0,0,&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;,128514 8220 racist all month fuck u honkey 8221
355,3,2,1,0,0,&#128514; RT @TheOnlyReed: LMFAO RT @Tone314: If you watching porn &amp; beating off &amp; yo homie text u &amp; it show his name in the banner you're a faggot,128514 rt lmfao rt if you watching porn amp beating off amp yo homie text u amp it show his name in the banner you re a faggot
356,3,2,1,0,0,&#128514;&#128514; fucc nicca yu pose to be pullin up,128514 128514 fucc nicca yu pose to be pullin up
357,3,2,1,0,0,"&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg",128514 128514 128514 i just said that rt aryah my tl gotta chill with this pretty face challenge foolishness y all hoes agg
358,3,2,1,0,0,&#128514;&#128514;&#128514;RT @kwagiheath: Them 1st 48 Charlotte goon niccas gon Fkkk around and burn Bank Of America stadium down&#128293;,128514 128514 128514 rt them 1st 48 charlotte goon niccas gon fkkk around and burn bank of america stadium down 128293
359,3,2,1,0,0,&#128563; RT @KingHov1313: They recruited buku fags in here!&#128563;...a warehouse is no place for them!&#128530;,128563 rt they recruited buku fags in here 128563 a warehouse is no place for them 128530
360,3,2,0,1,0,"&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf",193 lbum de fotos gaywrites in the making a project by and for queer students at harvard highlights the
361,4,3,1,0,0,&#8220;@AlexaDelsanter: This is awkward u fag @corleyhuff @vitchhhh http://t.co/HUDOhA6YQe&#8221; wonder who's awesome tank that is &#128522;,8220 this is awkward u fag wonder who s awesome tank that is 128522
362,3,2,1,0,0,"&#8220;@BixxhMakeMeRich: If u ask me, every bitch gay&#8221;or ""bi""",8220 if u ask me every bitch gay 8221 or bi
363,3,2,1,0,0,"&#8220;@Crowdifornia: We agree... do you? http://t.co/4diz5NKYMN&#8221; FUCK YES, I DO! Send those illegal, wetbacks home!!!",8220 we agree do you fuck yes i do send those illegal wetbacks home
364,3,2,1,0,0,"&#8220;@DickFurari: HELL YA THEY SHOULD MAKE MORE MALT LIQUOR ADS LIKE THIS. http://t.co/H0JGORtnF8&#8221;

- Dis be heaven fo a colored man",8220 hell ya they should make more malt liquor ads like this dis be heaven fo a colored man
365,3,2,1,0,0,&#8220;@FreddieGibbs: Tea bag a bitch.&#8221; Pahahaha,8220 tea bag a bitch 8221 pahahaha
366,3,2,1,0,0,"&#8220;@FunnyPicsDepot: ""fucking white people"" http://t.co/uyjGzuX4Cc&#8221; bitch wut?",8220 fucking white people bitch wut
367,3,2,1,0,0,"&#8220;@GlitteredInPink: @West305 you like 5'8, you needs to&#8221;....1. You a hoe. 2. i'm 5'10(breaking11) 3.suck my dick.",8220 you like 5 8 you needs to 8221 1 you a hoe 2 i m 5 10 breaking11 3 suck my dick
368,3,2,1,0,0,&#8220;@MILF_chronicles: Dudes shaving without it being for an athletic purpose is gay af&#8221; you're retarded.,8220 chronicles dudes shaving without it being for an athletic purpose is gay af 8221 you re retarded
369,3,3,0,0,0,"&#8220;@Maxwell_Larsen: When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer",8220 larsen when you live this gay you can t be afraid of two black dicks in your butt you fucking queer
370,3,2,1,0,0,"&#8220;@MikeyPDaCav5: I love the song ""John Doe"" #dope&#8221; @MirandaWigley @edenbaby101 faggots",8220 i love the song john doe dope 8221 faggots
371,3,2,1,0,0,&#8220;@MoffettMM: Just got done with my last final and I'm walkin around campus like I own this place&#8221; queer.,8220 just got done with my last final and i m walkin around campus like i own this place 8221 queer
372,3,2,1,0,0,&#8220;@My_Fish_Died: You dammn Weed potheads are annoying af on Twitter&#8221; weed and pot are the same thing faggot,8220 fish died you dammn weed potheads are annoying af on twitter 8221 weed and pot are the same thing faggot
373,3,2,1,0,0,&#8220;@NiHao_Rocky Who is she? RT @DrTruth247: Y'all hype that bread loaf chick up but I'm a chill&#8221; a dyke rapper,8220 rocky who is she rt y all hype that bread loaf chick up but i m a chill 8221 a dyke rapper
374,3,2,1,0,0,&#8220;@NiggaImTatted: Cowboys win games during the regular season but when they get to the playoffs that trash af lol&#8221; hating ass nigga,8220 cowboys win games during the regular season but when they get to the playoffs that trash af lol 8221 hating ass nigga
375,3,3,0,0,0,"&#8220;@NoChillPaz: White kids favorite activities
1. Calling people ""niggers"" on Xbox
2.fucking their pet
3. Shooting up their school&#8221;",8220 white kids favorite activities 1 calling people niggers on xbox 2 fucking their pet 3 shooting up their school 8221
376,3,2,1,0,0,"&#8220;@SimplyHype: @kobebryant shut the fuck up, you fucking trash nigga, work on another ring&#8221; http://t.co/6RleNKR7EE",8220 shut the fuck up you fucking trash nigga work on another ring 8221
377,3,2,1,0,0,"&#8220;@TP_Three: @WestSideFlee @KekePalmer damn they got wifey &#128561;&#128561;&#128534;&#128534;&#128555;&#128553;&#128553;&#128553;&#8221;

Fall back nigga &#128299;.. I don't share my hoes",8220 three damn they got wifey 128561 128561 128534 128534 128555 128553 128553 128553 8221 fall back nigga 128299 i don t share my hoes
378,3,2,1,0,0,&#8220;@_BitchBUH: Shoot that nigga and his shorty bitch &#128299;&#128514;&#8221; &#8252;&#65039;&#8252;&#65039;,8220 bitchbuh shoot that nigga and his shorty bitch 128299 128514 8221 8252 65039 8252 65039
379,3,2,1,0,0,&#8220;@_honeysays: My phone charging backwards &#128533;&#8221; retarded,8220 honeysays my phone charging backwards 128533 8221 retarded
380,3,2,1,0,0,&#8220;@alicia_688: You aint special niglet RT @Vice504fly: When I'm chilling wit Greg ppl walk up to me to ask me to take pics&#8221;hatin,8220 688 you aint special niglet rt when i m chilling wit greg ppl walk up to me to ask me to take pics 8221 hatin
381,3,2,1,0,0,&#8220;@boojieque: &#128514;&#128169;RT @WebbMadeThis: Lemme find out you niggaz letting bitches shit on yo faces&#8221; &#128557; niggas is weirdos,8220 128514 128169 rt lemme find out you niggaz letting bitches shit on yo faces 8221 128557 niggas is weirdos
382,3,2,1,0,0,"&#8220;@dnumberbefore2: &#8220;@Vice504fly: @dnumberbefore2 u a regular nig, u played out b&#8221; lol ima b Ig famous&#8221;these days that counts for somethin",8220 8220 u a regular nig u played out b 8221 lol ima b ig famous 8221 these days that counts for somethin
383,3,3,0,0,0,"&#8220;@iamkrause: No need to thank me, killing niggers is it's own reward.&#8221; 

Dis my pal from our graduation when we was 26",8220 no need to thank me killing niggers is it s own reward 8221 dis my pal from our graduation when we was 26
384,3,2,1,0,0,&#8220;@kaylendenise_: I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.,8220 i hate that bitch amp the fact that oomf likes her just no 128528 8221 retweeettt 1000x
385,3,2,1,0,0,&#8220;@kitty_hello14: @Im_Yung_Jay &#127850;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck you ! &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#128077;&#128077;&#128077;&#128077;&#8221; &lt;= these hoes ain't got no manners #RealTalk,8220 hello14 yung jay 127850 127850 127850 127850 127850 bitch ass nigga fuck you 128079 128079 128079 128079 128079 128077 128077 128077 128077 128077 8221 lt these hoes ain t got no manners realtalk
386,3,2,1,0,0,&#8220;@medaOriginBitch: That one friend who you greet with an insult.&#8221; @MorbidMermaid @EvanBecker513 niggers,8220 that one friend who you greet with an insult 8221 niggers
387,3,3,0,0,0,"&#8220;@rocafella123 ""@waymoflydenu: If fleek in yo vocabulary you a faggot""&#8221;",8220 if fleek in yo vocabulary you a faggot 8221
388,3,2,1,0,0,&#8220;@spannerhead29: @VertrellCarter #faggot&#8221; #Respect,8220 faggot 8221 respect
389,3,2,1,0,0,"&#8220;@thejanicexxx: o u unfollowed me so i can't dm u, so i'll say it here, you're a rude cunt lmao&#8221; you can dm me",8220 o u unfollowed me so i can t dm u so i ll say it here you re a rude cunt lmao 8221 you can dm me
390,3,2,1,0,0,&#8220;@ttevy_8: i want affection 24/7 but i also want to be left alone 24/7... do you see the issue here?&#8221;fag,8220 8 i want affection 24 7 but i also want to be left alone 24 7 do you see the issue here 8221 fag
391,3,3,0,0,0,&#8220;@waymoflydenu Why yall think its ok to be faggots?&#8221; and want us to be cool with them,8220 why yall think its ok to be faggots 8221 and want us to be cool with them
392,3,2,1,0,0,&amp;when they say him they mean dyke Ron #wcw http://t.co/VV4DUMMe4A,amp when they say him they mean dyke ron wcw
393,3,2,1,0,0, Don't sleep on ma niggah CHood &#128076; @CharleyHood &#128175;&#128175;,don t sleep on ma niggah chood 128076 128175 128175
394,3,2,1,0,0, Happppppy Birthdayyyy &#1041191;&#1041196;&#1043215; lol . Niggahs is really 21 in this bitch &#1043358;&#1041219; . http://t.co/YatU7pbsHX,happppppy birthdayyyy 1041191 1041196 1043215 lol niggahs is really 21 in this bitch 1043358 1041219
395,3,2,1,0,0," If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT",if this ugly ass niggah can be with her i can too tf she with chuu baka for anyways this niggah look like a
396,3,2,1,0,0, This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .,this niggah pharrell or whatever this niggah name is don t deserve shit for that white ass gay song
397,3,2,1,0,0,"Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm",damn you whitey you ll get a kick out of the newest form of white privilege
398,3,2,1,0,0,"*goes to olive garden*
*Turns into a cracker*
""@gIacier: *goes black friday shopping*

*turns into a nigger*""",goes to olive garden turns into a cracker goes black friday shopping turns into a nigger
399,3,2,1,0,0,",@KiroGx me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga",me gusta typing like a retard to make the other person look dumber by pretending to agree with them bazinga
400,3,2,1,0,0,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro,gt rt betha ankle socks in general are for the faggots bro
401,3,3,0,0,0,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be,aaaaaaaaand it begins rt fucking niggers that s all kentucky is and ever will be
402,3,3,0,0,0,"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker",you re white aren t you rolls eyes rt rip to my nigga trayvon a worthless spear chucker
403,3,2,1,0,0,2 beer queer,2 beer queer
404,3,2,1,0,0,2 hoes 1 dyke,2 hoes 1 dyke
405,3,3,0,0,0,"4 old hoes, a ponk, and a dyke outchea having ""girl talk""",4 old hoes a ponk and a dyke outchea having girl talk
406,3,2,1,0,0,5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &#128514;&#128514;&#128514;,5000 white men in pick up trucks screaming nigger and my coach got the nerve to get mad i missed the free throw 128514 128514 128514
407,3,3,0,0,0,"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz",8 16 14 mo let 8220 kill some crackers kill their babies new black panthers hijack his ferguson presser
408,3,2,1,0,0,@05proFESSOR I bet he's a Starbucks queer,i bet he s a starbucks queer
409,3,3,0,0,0,@2014samanthaKay good enough fag,good enough fag
410,3,2,1,0,0,@AGreasyMonkey @Huntermoore faggot,faggot
411,3,2,1,0,0,@AlfieHeydrich but I live in the South. Lot more here. My pop lives in Rhode Island. Hardly no niggers there.,but i live in the south lot more here my pop lives in rhode island hardly no niggers there
412,3,2,1,0,0,"@Alicia112794 So basically you like the background music, fag.",so basically you like the background music fag
413,3,3,0,0,0,@AmericanWhiteHM I hate that nigger.,i hate that nigger
414,3,3,0,0,0,"@AmericanWhiteHM Those niggers disgust me. They should have dealt with 100 years ago, we wouldn't be having these problems now.",those niggers disgust me they should have dealt with 100 years ago we wouldn t be having these problems now
415,3,2,1,0,0,@AnUglyNigga this is retarded,this is retarded
416,3,2,1,0,0,@AndreBerto can't wait for more PEDS is that it? Roid munching faggot,can t wait for more peds is that it roid munching faggot
417,3,3,0,0,0,@AndrewJBurns1 @Tommy_Russell_ homo ass crackers,russell homo ass crackers
418,3,2,1,0,0,@AnimeKing420 fight me 1 on 1 ur choice of game faggot see what happens,fight me 1 on 1 ur choice of game faggot see what happens
419,3,3,0,0,0,@Anony386 @TurnToLive @Tweenki_ they are wrong you are a nigger always causung mischief among ur own people,they are wrong you are a nigger always causung mischief among ur own people
420,3,3,0,0,0,"@AnthonyCumia 
You be totally correct Anthony. Can&#8217;t be livin round dem colored folk. Day be bringin down da hood and dem propery value",you be totally correct anthony can 8217 t be livin round dem colored folk day be bringin down da hood and dem propery value
